"Data";"Hora (UTC)";"Temp. [Hora] (C)";"Umi. (%)";"Pressao (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Nebulosidade (Decimos)";"Insolacao (h)";"Temp. Max. [Diaria] (h)";"Temp. Min. [Diaria] (h)";"Chuva [Diaria] (mm)"
"20/06/2024";"0000";"20,2";"42,0";"928,8";"1,0";"10,0";"0,0";"";"27,0";"";""
"20/06/2024";"0300";"";"";"";"";"";"";"";"";"";""
"20/06/2024";"0600";"";"";"";"";"";"";"";"";"";""
"20/06/2024";"0900";"";"";"";"";"";"";"";"";"";""
"20/06/2024";"1200";"19,4";"52,0";"930,4";"1,5";"30,0";"0,0";"";"";"14,5";"0,0"
"20/06/2024";"1500";"";"";"";"";"";"";"";"";"";""
"20/06/2024";"1800";"26,9";"19,0";"927,8";"2,1";"230,0";"0,0";"";"";"";""
"20/06/2024";"2100";"";"";"";"";"";"";"";"";"";""
"21/06/2024";"0000";"17,7";"83,0";"929,8";"3,6";"180,0";"0,0";"";"25,0";"";""
"21/06/2024";"0300";"";"";"";"";"";"";"";"";"";""
"21/06/2024";"0600";"";"";"";"";"";"";"";"";"";""
"21/06/2024";"0900";"";"";"";"";"";"";"";"";"";""
"21/06/2024";"1200";"18,9";"52,0";"929,8";"2,1";"50,0";"0,0";"";"";"15,7";"0,0"
"21/06/2024";"1500";"";"";"";"";"";"";"";"";"";""
"21/06/2024";"1800";"25,0";"28,0";"926,7";"2,6";"80,0";"0,0";"";"";"";""
"21/06/2024";"2100";"";"";"";"";"";"";"";"";"";""
"22/06/2024";"0000";"17,2";"76,0";"928,6";"2,1";"150,0";"0,0";"";"26,5";"";""
"22/06/2024";"0300";"";"";"";"";"";"";"";"";"";""
"22/06/2024";"0600";"";"";"";"";"";"";"";"";"";""
"22/06/2024";"0900";"";"";"";"";"";"";"";"";"";""
"22/06/2024";"1200";"19,3";"56,0";"928,3";"2,1";"30,0";"2,5";"";"";"15,6";"0,0"
"22/06/2024";"1500";"";"";"";"";"";"";"";"";"";""
"22/06/2024";"1800";"24,5";"32,0";"925,9";"2,6";"320,0";"3,8";"";"";"";""
"22/06/2024";"2100";"";"";"";"";"";"";"";"";"";""
"23/06/2024";"0000";"21,2";"44,0";"926,0";"1,0";"70,0";"3,8";"";"27,1";"";""
"23/06/2024";"0300";"";"";"";"";"";"";"";"";"";""
"23/06/2024";"0600";"";"";"";"";"";"";"";"";"";""
"23/06/2024";"0900";"";"";"";"";"";"";"";"";"";""
"23/06/2024";"1200";"20,7";"56,0";"926,9";"2,6";"10,0";"0,0";"";"";"16,3";"0,0"
"23/06/2024";"1500";"";"";"";"";"";"";"";"";"";""
"23/06/2024";"1800";"27,1";"32,0";"924,8";"5,7";"340,0";"0,0";"";"";"";""
"23/06/2024";"2100";"";"";"";"";"";"";"";"";"";""
"24/06/2024";"0000";"23,0";"45,0";"926,0";"3,1";"320,0";"0,0";"";"28,1";"";""
"24/06/2024";"0300";"";"";"";"";"";"";"";"";"";""
"24/06/2024";"0600";"";"";"";"";"";"";"";"";"";""
"24/06/2024";"0900";"";"";"";"";"";"";"";"";"";""
"24/06/2024";"1200";"22,0";"52,0";"926,6";"2,1";"360,0";"0,0";"";"";"18,9";"0,0"
"24/06/2024";"1500";"";"";"";"";"";"";"";"";"";""
"24/06/2024";"1800";"28,1";"31,0";"924,1";"5,1";"310,0";"0,0";"";"";"";""
"24/06/2024";"2100";"";"";"";"";"";"";"";"";"";""
"25/06/2024";"0000";"19,3";"85,0";"927,3";"5,1";"190,0";"8,8";"";"19,6";"";""
"25/06/2024";"0300";"";"";"";"";"";"";"";"";"";""
"25/06/2024";"0600";"";"";"";"";"";"";"";"";"";""
"25/06/2024";"0900";"";"";"";"";"";"";"";"";"";""
"25/06/2024";"1200";"17,3";"91,0";"930,2";"4,1";"190,0";"8,8";"";"";"17,7";"0,0"
"25/06/2024";"1500";"";"";"";"";"";"";"";"";"";""
"25/06/2024";"1800";"17,7";"84,0";"929,1";"5,1";"180,0";"8,8";"";"";"";""
"25/06/2024";"2100";"";"";"";"";"";"";"";"";"";""
"26/06/2024";"0000";"16,6";"88,0";"930,0";"3,1";"140,0";"6,3";"";"27,6";"";""
"26/06/2024";"0300";"";"";"";"";"";"";"";"";"";""
"26/06/2024";"0600";"";"";"";"";"";"";"";"";"";""
"26/06/2024";"0900";"";"";"";"";"";"";"";"";"";""
"26/06/2024";"1200";"19,3";"78,0";"927,4";"2,6";"30,0";"0,0";"";"";"16,0";"0,0"
"26/06/2024";"1500";"";"";"";"";"";"";"";"";"";""
"26/06/2024";"1800";"27,6";"38,0";"923,9";"7,7";"310,0";"2,5";"";"";"";""
"26/06/2024";"2100";"";"";"";"";"";"";"";"";"";""
"27/06/2024";"0000";"24,1";"46,0";"924,3";"3,1";"310,0";"0,0";"";"24,6";"";""
"27/06/2024";"0300";"";"";"";"";"";"";"";"";"";""
"27/06/2024";"0600";"";"";"";"";"";"";"";"";"";""
"27/06/2024";"0900";"";"";"";"";"";"";"";"";"";""
"27/06/2024";"1200";"19,1";"79,0";"926,2";"1,5";"130,0";"10,0";"";"";"17,7";"0,0"
"27/06/2024";"1500";"";"";"";"";"";"";"";"";"";""
"27/06/2024";"1800";"23,8";"58,0";"922,7";"3,6";"330,0";"0,0";"";"";"";""
"27/06/2024";"2100";"";"";"";"";"";"";"";"";"";""
"28/06/2024";"0000";"16,4";"89,0";"924,0";"0,5";"110,0";"0,0";"";"25,4";"";""
"28/06/2024";"0300";"";"";"";"";"";"";"";"";"";""
"28/06/2024";"0600";"";"";"";"";"";"";"";"";"";""
"28/06/2024";"0900";"";"";"";"";"";"";"";"";"";""
"28/06/2024";"1200";"19,6";"75,0";"924,7";"1,5";"50,0";"0,0";"";"";"16,2";"0,0"
"28/06/2024";"1500";"";"";"";"";"";"";"";"";"";""
"28/06/2024";"1800";"25,4";"37,0";"923,4";"5,1";"320,0";"7,5";"";"";"";""
"28/06/2024";"2100";"";"";"";"";"";"";"";"";"";""
"29/06/2024";"0000";"21,9";"50,0";"925,1";"2,6";"320,0";"0,0";"";"24,0";"";""
"29/06/2024";"0300";"";"";"";"";"";"";"";"";"";""
"29/06/2024";"0600";"";"";"";"";"";"";"";"";"";""
"29/06/2024";"0900";"";"";"";"";"";"";"";"";"";""
"29/06/2024";"1200";"18,5";"79,0";"927,3";"1,5";"160,0";"2,5";"";"";"18,3";"0,0"
"29/06/2024";"1500";"";"";"";"";"";"";"";"";"";""
"29/06/2024";"1800";"20,6";"73,0";"925,0";"5,1";"170,0";"5,0";"";"";"";""
"29/06/2024";"2100";"";"";"";"";"";"";"";"";"";""
"30/06/2024";"0000";"15,6";"89,0";"927,4";"1,5";"100,0";"6,3";"";"";"";""
"30/06/2024";"0300";"";"";"";"";"";"";"";"";"";""
"30/06/2024";"0600";"";"";"";"";"";"";"";"";"";""
"30/06/2024";"0900";"";"";"";"";"";"";"";"";"";""
"30/06/2024";"1200";"13,3";"86,0";"929,1";"5,1";"160,0";"10,0";"";"";"13,3";"0,4"
"30/06/2024";"1500";"";"";"";"";"";"";"";"";"";""
"30/06/2024";"1800";"11,4";"91,0";"928,3";"3,6";"170,0";"10,0";"";"";"";""
"30/06/2024";"2100";"";"";"";"";"";"";"";"";"";""
"01/07/2024";"0000";"11,3";"93,0";"929,7";"2,6";"140,0";"10,0";"";"17,4";"";""
"01/07/2024";"0300";"";"";"";"";"";"";"";"";"";""
"01/07/2024";"0600";"";"";"";"";"";"";"";"";"";""
"01/07/2024";"0900";"";"";"";"";"";"";"";"";"";""
"01/07/2024";"1200";"13,1";"86,0";"931,0";"3,1";"110,0";"10,0";"";"";"11,2";"0,0"
"01/07/2024";"1500";"";"";"";"";"";"";"";"";"";""
"01/07/2024";"1800";"17,3";"70,0";"929,4";"2,1";"40,0";"0,0";"";"";"";""
"01/07/2024";"2100";"";"";"";"";"";"";"";"";"";""
"02/07/2024";"0000";"13,9";"89,0";"930,7";"1,0";"80,0";"0,0";"";"24,5";"";""
"02/07/2024";"0300";"";"";"";"";"";"";"";"";"";""
"02/07/2024";"0600";"";"";"";"";"";"";"";"";"";""
"02/07/2024";"0900";"";"";"";"";"";"";"";"";"";""
"02/07/2024";"1200";"14,2";"82,0";"931,6";"2,6";"70,0";"2,5";"";"";"12,1";"0,0"
"02/07/2024";"1500";"";"";"";"";"";"";"";"";"";""
"02/07/2024";"1800";"24,3";"36,0";"928,3";"3,1";"330,0";"0,0";"";"";"";""
"02/07/2024";"2100";"";"";"";"";"";"";"";"";"";""
"03/07/2024";"0000";"18,2";"72,0";"928,9";"1,5";"50,0";"0,0";"";"26,0";"";""
"03/07/2024";"0300";"";"";"";"";"";"";"";"";"";""
"03/07/2024";"0600";"";"";"";"";"";"";"";"";"";""
"03/07/2024";"0900";"";"";"";"";"";"";"";"";"";""
"03/07/2024";"1200";"16,2";"86,0";"930,5";"1,5";"40,0";"0,0";"";"";"13,9";"0,0"
"03/07/2024";"1500";"";"";"";"";"";"";"";"";"";""
"03/07/2024";"1800";"25,5";"28,0";"925,9";"3,6";"270,0";"5,0";"";"";"";""
"03/07/2024";"2100";"";"";"";"";"";"";"";"";"";""
"04/07/2024";"0000";"20,0";"47,0";"927,2";"0,5";"20,0";"3,8";"";"25,4";"";""
"04/07/2024";"0300";"";"";"";"";"";"";"";"";"";""
"04/07/2024";"0600";"";"";"";"";"";"";"";"";"";""
"04/07/2024";"0900";"";"";"";"";"";"";"";"";"";""
"04/07/2024";"1200";"19,1";"66,0";"928,3";"1,5";"50,0";"8,8";"";"";"18,1";"0,0"
"04/07/2024";"1500";"";"";"";"";"";"";"";"";"";""
"04/07/2024";"1800";"25,4";"32,0";"926,1";"2,6";"330,0";"0,0";"";"";"";""
"04/07/2024";"2100";"";"";"";"";"";"";"";"";"";""
"05/07/2024";"0000";"21,2";"56,0";"927,7";"1,5";"70,0";"3,8";"";"26,6";"";""
"05/07/2024";"0300";"";"";"";"";"";"";"";"";"";""
"05/07/2024";"0600";"";"";"";"";"";"";"";"";"";""
"05/07/2024";"0900";"";"";"";"";"";"";"";"";"";""
"05/07/2024";"1200";"19,4";"65,0";"929,9";"1,5";"50,0";"0,0";"";"";"15,8";"0,0"
"05/07/2024";"1500";"";"";"";"";"";"";"";"";"";""
"05/07/2024";"1800";"26,6";"24,0";"927,4";"3,1";"340,0";"2,5";"";"";"";""
"05/07/2024";"2100";"";"";"";"";"";"";"";"";"";""
"06/07/2024";"0000";"22,9";"35,0";"929,2";"1,5";"300,0";"6,3";"";"18,5";"";""
"06/07/2024";"0300";"";"";"";"";"";"";"";"";"";""
"06/07/2024";"0600";"";"";"";"";"";"";"";"";"";""
"06/07/2024";"0900";"";"";"";"";"";"";"";"";"";""
"06/07/2024";"1200";"16,3";"81,0";"932,5";"5,1";"190,0";"6,3";"";"";"15,3";"0,0"
"06/07/2024";"1500";"";"";"";"";"";"";"";"";"";""
"06/07/2024";"1800";"18,5";"69,0";"930,6";"4,6";"180,0";"0,0";"";"";"";""
"06/07/2024";"2100";"";"";"";"";"";"";"";"";"";""
"07/07/2024";"0000";"16,3";"84,0";"930,6";"2,6";"100,0";"7,5";"";"26,8";"";""
"07/07/2024";"0300";"";"";"";"";"";"";"";"";"";""
"07/07/2024";"0600";"";"";"";"";"";"";"";"";"";""
"07/07/2024";"0900";"";"";"";"";"";"";"";"";"";""
"07/07/2024";"1200";"15,4";"86,0";"928,8";"3,6";"40,0";"7,5";"";"";"14,8";"0,0"
"07/07/2024";"1500";"";"";"";"";"";"";"";"";"";""
"07/07/2024";"1800";"26,8";"30,0";"925,4";"5,7";"300,0";"2,5";"";"";"";""
"07/07/2024";"2100";"";"";"";"";"";"";"";"";"";""
"08/07/2024";"0000";"14,3";"93,0";"927,4";"3,1";"140,0";"10,0";"";"17,2";"";""
"08/07/2024";"0300";"";"";"";"";"";"";"";"";"";""
"08/07/2024";"0600";"";"";"";"";"";"";"";"";"";""
"08/07/2024";"0900";"";"";"";"";"";"";"";"";"";""
"08/07/2024";"1200";"14,0";"88,0";"928,7";"2,6";"160,0";"8,8";"";"";"13,9";"0,0"
"08/07/2024";"1500";"";"";"";"";"";"";"";"";"";""
"08/07/2024";"1800";"16,2";"84,0";"926,7";"4,6";"170,0";"10,0";"";"";"";""
"08/07/2024";"2100";"";"";"";"";"";"";"";"";"";""
"09/07/2024";"0000";"13,4";"92,0";"927,4";"4,6";"180,0";"10,0";"";"14,1";"";""
"09/07/2024";"0300";"";"";"";"";"";"";"";"";"";""
"09/07/2024";"0600";"";"";"";"";"";"";"";"";"";""
"09/07/2024";"0900";"";"";"";"";"";"";"";"";"";""
"09/07/2024";"1200";"12,8";"95,0";"927,6";"2,1";"220,0";"10,0";"";"";"12,4";"12,0"
"09/07/2024";"1500";"";"";"";"";"";"";"";"";"";""
"09/07/2024";"1800";"13,6";"96,0";"926,1";"1,0";"260,0";"10,0";"";"";"";""
"09/07/2024";"2100";"";"";"";"";"";"";"";"";"";""
"10/07/2024";"0000";"15,0";"96,0";"925,8";"2,1";"10,0";"0,0";"";"21,4";"";""
"10/07/2024";"0300";"";"";"";"";"";"";"";"";"";""
"10/07/2024";"0600";"";"";"";"";"";"";"";"";"";""
"10/07/2024";"0900";"";"";"";"";"";"";"";"";"";""
"10/07/2024";"1200";"16,5";"93,0";"925,6";"3,1";"10,0";"6,3";"";"";"14,1";"16,0"
"10/07/2024";"1500";"";"";"";"";"";"";"";"";"";""
"10/07/2024";"1800";"21,0";"72,0";"924,3";"4,1";"350,0";"6,3";"";"";"";""
"10/07/2024";"2100";"";"";"";"";"";"";"";"";"";""
"11/07/2024";"0000";"18,6";"83,0";"926,9";"3,1";"350,0";"5,0";"";"23,6";"";""
"11/07/2024";"0300";"";"";"";"";"";"";"";"";"";""
"11/07/2024";"0600";"";"";"";"";"";"";"";"";"";""
"11/07/2024";"0900";"";"";"";"";"";"";"";"";"";""
"11/07/2024";"1200";"16,2";"94,0";"930,1";"3,6";"150,0";"10,0";"";"";"16,8";"0,0"
"11/07/2024";"1500";"";"";"";"";"";"";"";"";"";""
"11/07/2024";"1800";"23,0";"69,0";"927,0";"1,5";"70,0";"0,0";"";"";"";""
"11/07/2024";"2100";"";"";"";"";"";"";"";"";"";""
"12/07/2024";"0000";"16,1";"96,0";"930,7";"2,6";"210,0";"10,0";"";"22,3";"";""
"12/07/2024";"0300";"";"";"";"";"";"";"";"";"";""
"12/07/2024";"0600";"";"";"";"";"";"";"";"";"";""
"12/07/2024";"0900";"";"";"";"";"";"";"";"";"";""
"12/07/2024";"1200";"15,8";"95,0";"935,1";"3,1";"150,0";"10,0";"";"";"14,7";"0,0"
"12/07/2024";"1500";"";"";"";"";"";"";"";"";"";""
"12/07/2024";"1800";"22,3";"59,0";"933,2";"5,1";"140,0";"3,8";"";"";"";""
"12/07/2024";"2100";"";"";"";"";"";"";"";"";"";""
"13/07/2024";"0000";"14,2";"92,0";"936,2";"6,2";"180,0";"8,8";"";"15,5";"";""
"13/07/2024";"0300";"";"";"";"";"";"";"";"";"";""
"13/07/2024";"0600";"";"";"";"";"";"";"";"";"";""
"13/07/2024";"0900";"";"";"";"";"";"";"";"";"";""
"13/07/2024";"1200";"13,9";"90,0";"935,5";"3,1";"130,0";"6,3";"";"";"13,2";"0,0"
"13/07/2024";"1500";"";"";"";"";"";"";"";"";"";""
"13/07/2024";"1800";"14,3";"90,0";"933,1";"5,1";"150,0";"10,0";"";"";"";""
"13/07/2024";"2100";"";"";"";"";"";"";"";"";"";""
"14/07/2024";"0000";"14,2";"90,0";"933,5";"3,1";"180,0";"10,0";"";"24,9";"";""
"14/07/2024";"0300";"";"";"";"";"";"";"";"";"";""
"14/07/2024";"0600";"";"";"";"";"";"";"";"";"";""
"14/07/2024";"0900";"";"";"";"";"";"";"";"";"";""
"14/07/2024";"1200";"16,6";"87,0";"931,6";"2,1";"40,0";"0,0";"";"";"12,8";"0,0"
"14/07/2024";"1500";"";"";"";"";"";"";"";"";"";""
"14/07/2024";"1800";"24,9";"44,0";"928,4";"5,1";"300,0";"7,5";"";"";"";""
"14/07/2024";"2100";"";"";"";"";"";"";"";"";"";""
"15/07/2024";"0000";"13,3";"93,0";"931,1";"1,5";"130,0";"3,8";"";"21,2";"";""
"15/07/2024";"0300";"";"";"";"";"";"";"";"";"";""
"15/07/2024";"0600";"";"";"";"";"";"";"";"";"";""
"15/07/2024";"0900";"";"";"";"";"";"";"";"";"";""
"15/07/2024";"1200";"14,7";"90,0";"934,2";"2,6";"220,0";"10,0";"";"";"12,3";"0,0"
"15/07/2024";"1500";"";"";"";"";"";"";"";"";"";""
"15/07/2024";"1800";"20,8";"68,0";"932,1";"4,1";"170,0";"6,3";"";"";"";""
"15/07/2024";"2100";"";"";"";"";"";"";"";"";"";""
"16/07/2024";"0000";"15,2";"89,0";"934,4";"2,6";"130,0";"7,5";"";"22,4";"";""
"16/07/2024";"0300";"";"";"";"";"";"";"";"";"";""
"16/07/2024";"0600";"";"";"";"";"";"";"";"";"";""
"16/07/2024";"0900";"";"";"";"";"";"";"";"";"";""
"16/07/2024";"1200";"14,9";"91,0";"934,7";"3,6";"90,0";"8,8";"";"";"13,3";"0,0"
"16/07/2024";"1500";"";"";"";"";"";"";"";"";"";""
"16/07/2024";"1800";"22,0";"62,0";"932,2";"2,6";"170,0";"3,8";"";"";"";""
"16/07/2024";"2100";"";"";"";"";"";"";"";"";"";""
"17/07/2024";"0000";"14,5";"94,0";"934,9";"3,1";"180,0";"10,0";"";"24,3";"";""
"17/07/2024";"0300";"";"";"";"";"";"";"";"";"";""
"17/07/2024";"0600";"";"";"";"";"";"";"";"";"";""
"17/07/2024";"0900";"";"";"";"";"";"";"";"";"";""
"17/07/2024";"1200";"15,7";"87,0";"935,2";"2,1";"70,0";"6,3";"";"";"14,0";"0,0"
"17/07/2024";"1500";"";"";"";"";"";"";"";"";"";""
"17/07/2024";"1800";"24,0";"48,0";"931,1";"1,5";"360,0";"3,8";"";"";"";""
"17/07/2024";"2100";"";"";"";"";"";"";"";"";"";""
"18/07/2024";"0000";"18,9";"72,0";"931,4";"1,0";"40,0";"0,0";"";"24,4";"";""
"18/07/2024";"0300";"";"";"";"";"";"";"";"";"";""
"18/07/2024";"0600";"";"";"";"";"";"";"";"";"";""
"18/07/2024";"0900";"";"";"";"";"";"";"";"";"";""
"18/07/2024";"1200";"18,2";"73,0";"932,8";"1,5";"310,0";"0,0";"";"";"14,4";"0,0"
"18/07/2024";"1500";"";"";"";"";"";"";"";"";"";""
"18/07/2024";"1800";"23,0";"61,0";"930,4";"5,7";"180,0";"0,0";"";"";"";""
"18/07/2024";"2100";"";"";"";"";"";"";"";"";"";""
"19/07/2024";"0000";"14,1";"89,0";"933,1";"3,6";"140,0";"5,0";"";"21,5";"";""
"19/07/2024";"0300";"";"";"";"";"";"";"";"";"";""
"19/07/2024";"0600";"";"";"";"";"";"";"";"";"";""
"19/07/2024";"0900";"";"";"";"";"";"";"";"";"";""
"19/07/2024";"1200";"13,3";"87,0";"935,4";"2,6";"130,0";"8,8";"";"";"13,0";"0,0"
"19/07/2024";"1500";"";"";"";"";"";"";"";"";"";""
"19/07/2024";"1800";"21,5";"52,0";"932,9";"2,1";"260,0";"0,0";"";"";"";""
"19/07/2024";"2100";"";"";"";"";"";"";"";"";"";""
"20/07/2024";"0000";"16,5";"78,0";"933,3";"0,5";"350,0";"0,0";"";"23,0";"";""
"20/07/2024";"0300";"";"";"";"";"";"";"";"";"";""
"20/07/2024";"0600";"";"";"";"";"";"";"";"";"";""
"20/07/2024";"0900";"";"";"";"";"";"";"";"";"";""
"20/07/2024";"1200";"11,6";"99,0";"934,2";"1,0";"100,0";"6,3";"";"";"10,8";"0,0"
"20/07/2024";"1500";"";"";"";"";"";"";"";"";"";""
"20/07/2024";"1800";"23,0";"35,0";"931,3";"1,5";"80,0";"0,0";"";"";"";""
"20/07/2024";"2100";"";"";"";"";"";"";"";"";"";""
"21/07/2024";"0000";"12,7";"93,0";"932,7";"3,6";"150,0";"6,3";"";"24,5";"";""
"21/07/2024";"0300";"";"";"";"";"";"";"";"";"";""
"21/07/2024";"0600";"";"";"";"";"";"";"";"";"";""
"21/07/2024";"0900";"";"";"";"";"";"";"";"";"";""
"21/07/2024";"1200";"14,9";"81,0";"932,7";"2,6";"90,0";"5,0";"";"";"12,5";"0,0"
"21/07/2024";"1500";"";"";"";"";"";"";"";"";"";""
"21/07/2024";"1800";"24,0";"45,0";"930,2";"1,5";"20,0";"0,0";"";"";"";""
"21/07/2024";"2100";"";"";"";"";"";"";"";"";"";""
"22/07/2024";"0000";"18,7";"70,0";"931,5";"1,0";"50,0";"0,0";"";"25,8";"";""
"22/07/2024";"0300";"";"";"";"";"";"";"";"";"";""
"22/07/2024";"0600";"";"";"";"";"";"";"";"";"";""
"22/07/2024";"0900";"";"";"";"";"";"";"";"";"";""
"22/07/2024";"1200";"17,7";"76,0";"932,9";"2,1";"330,0";"0,0";"";"";"13,9";"0,0"
"22/07/2024";"1500";"";"";"";"";"";"";"";"";"";""
"22/07/2024";"1800";"25,7";"37,0";"930,8";"2,6";"210,0";"0,0";"";"";"";""
"22/07/2024";"2100";"";"";"";"";"";"";"";"";"";""
"23/07/2024";"0000";"16,3";"75,0";"932,5";"1,5";"170,0";"0,0";"";"24,9";"";""
"23/07/2024";"0300";"";"";"";"";"";"";"";"";"";""
"23/07/2024";"0600";"";"";"";"";"";"";"";"";"";""
"23/07/2024";"0900";"";"";"";"";"";"";"";"";"";""
"23/07/2024";"1200";"17,3";"64,0";"934,1";"0,5";"10,0";"0,0";"";"";"11,2";"0,0"
"23/07/2024";"1500";"";"";"";"";"";"";"";"";"";""
"23/07/2024";"1800";"24,9";"29,0";"932,4";"3,1";"80,0";"3,8";"";"";"";""
"23/07/2024";"2100";"";"";"";"";"";"";"";"";"";""
"24/07/2024";"0000";"18,6";"46,0";"933,1";"3,1";"120,0";"0,0";"";"25,4";"";""
"24/07/2024";"0300";"";"";"";"";"";"";"";"";"";""
"24/07/2024";"0600";"";"";"";"";"";"";"";"";"";""
"24/07/2024";"0900";"";"";"";"";"";"";"";"";"";""
"24/07/2024";"1200";"17,8";"52,0";"934,0";"3,1";"70,0";"2,5";"";"";"14,7";"0,0"
"24/07/2024";"1500";"";"";"";"";"";"";"";"";"";""
"24/07/2024";"1800";"25,4";"28,0";"931,6";"1,5";"70,0";"0,0";"";"";"";""
"24/07/2024";"2100";"";"";"";"";"";"";"";"";"";""
"25/07/2024";"0000";"17,7";"66,0";"932,1";"0,5";"180,0";"0,0";"";"25,7";"";""
"25/07/2024";"0300";"";"";"";"";"";"";"";"";"";""
"25/07/2024";"0600";"";"";"";"";"";"";"";"";"";""
"25/07/2024";"0900";"";"";"";"";"";"";"";"";"";""
"25/07/2024";"1200";"17,4";"67,0";"932,4";"2,1";"30,0";"0,0";"";"";"14,8";"0,0"
"25/07/2024";"1500";"";"";"";"";"";"";"";"";"";""
"25/07/2024";"1800";"25,5";"34,0";"929,0";"3,6";"310,0";"0,0";"";"";"";""
"25/07/2024";"2100";"";"";"";"";"";"";"";"";"";""
"26/07/2024";"0000";"19,1";"56,0";"929,8";"1,5";"180,0";"0,0";"";"25,8";"";""
"26/07/2024";"0300";"";"";"";"";"";"";"";"";"";""
"26/07/2024";"0600";"";"";"";"";"";"";"";"";"";""
"26/07/2024";"0900";"";"";"";"";"";"";"";"";"";""
"26/07/2024";"1200";"19,5";"58,0";"930,8";"1,5";"60,0";"0,0";"";"";"14,7";"0,0"
"26/07/2024";"1500";"";"";"";"";"";"";"";"";"";""
"26/07/2024";"1800";"25,8";"34,0";"928,1";"2,1";"110,0";"3,8";"";"";"";""
"26/07/2024";"2100";"";"";"";"";"";"";"";"";"";""
"27/07/2024";"0000";"19,6";"53,0";"929,9";"0,0";"0,0";"5,0";"";"25,6";"";""
"27/07/2024";"0300";"";"";"";"";"";"";"";"";"";""
"27/07/2024";"0600";"";"";"";"";"";"";"";"";"";""
"27/07/2024";"0900";"";"";"";"";"";"";"";"";"";""
"27/07/2024";"1200";"19,4";"56,0";"930,8";"2,6";"50,0";"7,5";"";"";"15,3";"0,0"
"27/07/2024";"1500";"";"";"";"";"";"";"";"";"";""
"27/07/2024";"1800";"25,5";"32,0";"928,8";"2,6";"350,0";"7,5";"";"";"";""
"27/07/2024";"2100";"";"";"";"";"";"";"";"";"";""
"28/07/2024";"0000";"19,6";"64,0";"930,2";"1,0";"150,0";"0,0";"";"27,8";"";""
"28/07/2024";"0300";"";"";"";"";"";"";"";"";"";""
"28/07/2024";"0600";"";"";"";"";"";"";"";"";"";""
"28/07/2024";"0900";"";"";"";"";"";"";"";"";"";""
"28/07/2024";"1200";"19,8";"62,0";"930,5";"1,5";"30,0";"0,0";"";"";"16,5";"0,0"
"28/07/2024";"1500";"";"";"";"";"";"";"";"";"";""
"28/07/2024";"1800";"27,7";"29,0";"927,5";"5,7";"320,0";"0,0";"";"";"";""
"28/07/2024";"2100";"";"";"";"";"";"";"";"";"";""
"29/07/2024";"0000";"20,4";"59,0";"929,3";"2,6";"160,0";"0,0";"";"22,4";"";""
"29/07/2024";"0300";"";"";"";"";"";"";"";"";"";""
"29/07/2024";"0600";"";"";"";"";"";"";"";"";"";""
"29/07/2024";"0900";"";"";"";"";"";"";"";"";"";""
"29/07/2024";"1200";"17,4";"79,0";"930,3";"2,1";"190,0";"3,8";"";"";"16,8";"0,0"
"29/07/2024";"1500";"";"";"";"";"";"";"";"";"";""
"29/07/2024";"1800";"19,9";"64,0";"929,3";"7,7";"180,0";"5,0";"";"";"";""
"29/07/2024";"2100";"";"";"";"";"";"";"";"";"";""
"30/07/2024";"0000";"16,6";"83,0";"932,2";"5,1";"180,0";"6,3";"";"19,0";"";""
"30/07/2024";"0300";"";"";"";"";"";"";"";"";"";""
"30/07/2024";"0600";"";"";"";"";"";"";"";"";"";""
"30/07/2024";"0900";"";"";"";"";"";"";"";"";"";""
"30/07/2024";"1200";"13,6";"95,0";"934,5";"3,6";"180,0";"10,0";"";"";"15,0";"1,0"
"30/07/2024";"1500";"";"";"";"";"";"";"";"";"";""
"30/07/2024";"1800";"";"";"";"";"";"";"";"";"";""
"30/07/2024";"2100";"";"";"";"";"";"";"";"";"";""
"31/07/2024";"0000";"14,4";"91,0";"933,7";"4,1";"140,0";"10,0";"";"23,1";"";""
"31/07/2024";"0300";"";"";"";"";"";"";"";"";"";""
"31/07/2024";"0600";"";"";"";"";"";"";"";"";"";""
"31/07/2024";"0900";"";"";"";"";"";"";"";"";"";""
"31/07/2024";"1200";"16,2";"78,0";"934,1";"4,6";"70,0";"5,0";"";"";"14,1";"1,0"
"31/07/2024";"1500";"";"";"";"";"";"";"";"";"";""
"31/07/2024";"1800";"22,7";"57,0";"931,1";"2,1";"100,0";"0,0";"";"";"";""
"31/07/2024";"2100";"";"";"";"";"";"";"";"";"";""
"01/08/2024";"0000";"15,5";"93,0";"933,5";"3,6";"160,0";"8,8";"";"25,4";"";""
"01/08/2024";"0300";"";"";"";"";"";"";"";"";"";""
"01/08/2024";"0600";"";"";"";"";"";"";"";"";"";""
"01/08/2024";"0900";"";"";"";"";"";"";"";"";"";""
"01/08/2024";"1200";"16,5";"84,0";"934,2";"2,6";"70,0";"7,5";"";"";"15,2";"0,0"
"01/08/2024";"1500";"";"";"";"";"";"";"";"";"";""
"01/08/2024";"1800";"25,4";"34,0";"931,2";"2,6";"60,0";"2,5";"";"";"";""
"01/08/2024";"2100";"";"";"";"";"";"";"";"";"";""
"02/08/2024";"0000";"14,9";"93,0";"932,7";"2,1";"150,0";"6,3";"";"25,7";"";""
"02/08/2024";"0300";"";"";"";"";"";"";"";"";"";""
