"Data";"Hora (UTC)";"Temp. [Hora] (C)";"Umi. (%)";"Pressao (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Nebulosidade (Decimos)";"Insolacao (h)";"Temp. Max. [Diaria] (h)";"Temp. Min. [Diaria] (h)";"Chuva [Diaria] (mm)"
"28/08/2023";"0300";"";"";"";"";"";"";"";"";"";""
"28/08/2023";"0600";"";"";"";"";"";"";"";"";"";""
"28/08/2023";"0900";"";"";"";"";"";"";"";"";"";""
"28/08/2023";"1200";"12,3";"94,0";"931,7";"4,1";"140,0";"10,0";"";"";"11,0";"4,0"
"28/08/2023";"1500";"";"";"";"";"";"";"";"";"";""
"28/08/2023";"1800";"13,6";"88,0";"929,3";"5,7";"160,0";"10,0";"";"";"";""
"28/08/2023";"2100";"";"";"";"";"";"";"";"";"";""
"29/08/2023";"0000";"13,3";"92,0";"930,4";"3,6";"150,0";"10,0";"";"20,3";"";""
"29/08/2023";"0300";"";"";"";"";"";"";"";"";"";""
"29/08/2023";"0600";"";"";"";"";"";"";"";"";"";""
"29/08/2023";"0900";"";"";"";"";"";"";"";"";"";""
"29/08/2023";"1200";"15,4";"81,0";"930,8";"2,1";"20,0";"8,8";"";"";"13,2";"0,0"
"29/08/2023";"1500";"";"";"";"";"";"";"";"";"";""
"29/08/2023";"1800";"20,2";"65,0";"928,1";"3,6";"200,0";"5,0";"";"";"";""
"29/08/2023";"2100";"";"";"";"";"";"";"";"";"";""
"30/08/2023";"0000";"14,5";"93,0";"928,9";"3,1";"120,0";"10,0";"";"25,0";"";""
"30/08/2023";"0300";"";"";"";"";"";"";"";"";"";""
"30/08/2023";"0600";"";"";"";"";"";"";"";"";"";""
"30/08/2023";"0900";"";"";"";"";"";"";"";"";"";""
"30/08/2023";"1200";"18,3";"76,0";"927,4";"2,1";"310,0";"1,3";"";"";"14,3";"0,0"
"30/08/2023";"1500";"";"";"";"";"";"";"";"";"";""
"30/08/2023";"1800";"23,7";"56,0";"924,7";"5,1";"190,0";"3,8";"";"";"";""
"30/08/2023";"2100";"";"";"";"";"";"";"";"";"";""
"31/08/2023";"0000";"14,5";"88,0";"927,7";"3,1";"160,0";"0,0";"";"25,1";"";""
"31/08/2023";"0300";"";"";"";"";"";"";"";"";"";""
"31/08/2023";"0600";"";"";"";"";"";"";"";"";"";""
"31/08/2023";"0900";"";"";"";"";"";"";"";"";"";""
"31/08/2023";"1200";"18,4";"65,0";"929,3";"2,1";"60,0";"0,0";"";"";"12,6";"0,0"
"31/08/2023";"1500";"";"";"";"";"";"";"";"";"";""
"31/08/2023";"1800";"23,3";"53,0";"926,8";"5,1";"170,0";"0,0";"";"";"";""
"31/08/2023";"2100";"";"";"";"";"";"";"";"";"";""
"01/09/2023";"0000";"16,1";"62,0";"929,4";"2,6";"150,0";"0,0";"";"25,3";"";""
"01/09/2023";"0300";"";"";"";"";"";"";"";"";"";""
"01/09/2023";"0600";"";"";"";"";"";"";"";"";"";""
"01/09/2023";"0900";"";"";"";"";"";"";"";"";"";""
"01/09/2023";"1200";"16,7";"76,0";"929,2";"3,1";"90,0";"0,0";"";"";"12,8";"0,0"
"01/09/2023";"1500";"";"";"";"";"";"";"";"";"";""
"01/09/2023";"1800";"24,5";"55,0";"925,7";"4,1";"130,0";"0,0";"";"";"";""
"01/09/2023";"2100";"";"";"";"";"";"";"";"";"";""
"02/09/2023";"0000";"17,4";"87,0";"927,3";"1,5";"180,0";"0,0";"";"29,4";"";""
"02/09/2023";"0300";"";"";"";"";"";"";"";"";"";""
"02/09/2023";"0600";"";"";"";"";"";"";"";"";"";""
"02/09/2023";"0900";"";"";"";"";"";"";"";"";"";""
"02/09/2023";"1200";"20,6";"76,0";"926,1";"4,1";"50,0";"0,0";"";"";"16,4";"0,0"
"02/09/2023";"1500";"";"";"";"";"";"";"";"";"";""
"02/09/2023";"1800";"29,4";"44,0";"923,3";"5,1";"320,0";"10,0";"";"";"";""
"02/09/2023";"2100";"";"";"";"";"";"";"";"";"";""
"03/09/2023";"0000";"19,0";"93,0";"926,6";"3,1";"160,0";"10,0";"";"31,2";"";""
"03/09/2023";"0300";"";"";"";"";"";"";"";"";"";""
"03/09/2023";"0600";"";"";"";"";"";"";"";"";"";""
"03/09/2023";"0900";"";"";"";"";"";"";"";"";"";""
"03/09/2023";"1200";"22,1";"79,0";"927,1";"2,1";"30,0";"5,0";"";"";"18,4";"19,0"
"03/09/2023";"1500";"";"";"";"";"";"";"";"";"";""
"03/09/2023";"1800";"30,8";"42,0";"923,5";"5,7";"340,0";"1,3";"";"";"";""
"03/09/2023";"2100";"";"";"";"";"";"";"";"";"";""
"04/09/2023";"0000";"25,7";"66,0";"925,6";"2,6";"320,0";"0,0";"";"31,4";"";""
"04/09/2023";"0300";"";"";"";"";"";"";"";"";"";""
"04/09/2023";"0600";"";"";"";"";"";"";"";"";"";""
"04/09/2023";"0900";"";"";"";"";"";"";"";"";"";""
"04/09/2023";"1200";"26,5";"59,0";"925,4";"3,6";"10,0";"7,5";"";"";"";"0,0"
"04/09/2023";"1500";"";"";"";"";"";"";"";"";"";""
"04/09/2023";"1800";"30,1";"45,0";"922,3";"7,2";"330,0";"7,5";"";"";"";""
"04/09/2023";"2100";"";"";"";"";"";"";"";"";"";""
"05/09/2023";"0000";"28,0";"51,0";"924,3";"3,6";"350,0";"0,0";"";"23,2";"";""
"05/09/2023";"0300";"";"";"";"";"";"";"";"";"";""
"05/09/2023";"0600";"";"";"";"";"";"";"";"";"";""
"05/09/2023";"0900";"";"";"";"";"";"";"";"";"";""
"05/09/2023";"1200";"22,7";"77,0";"928,3";"4,6";"330,0";"7,5";"";"";"";"0,0"
"05/09/2023";"1500";"";"";"";"";"";"";"";"";"";""
"05/09/2023";"1800";"17,3";"86,0";"929,9";"5,1";"190,0";"10,0";"";"";"";""
"05/09/2023";"2100";"";"";"";"";"";"";"";"";"";""
"06/09/2023";"0000";"15,9";"92,0";"933,2";"5,7";"170,0";"10,0";"";"19,2";"";""
"06/09/2023";"0300";"";"";"";"";"";"";"";"";"";""
"06/09/2023";"0600";"";"";"";"";"";"";"";"";"";""
"06/09/2023";"0900";"";"";"";"";"";"";"";"";"";""
"06/09/2023";"1200";"16,5";"85,0";"934,8";"5,7";"140,0";"10,0";"";"";"15,5";"0,6"
"06/09/2023";"1500";"";"";"";"";"";"";"";"";"";""
"06/09/2023";"1800";"17,1";"82,0";"932,7";"8,2";"150,0";"10,0";"";"";"";""
"06/09/2023";"2100";"";"";"";"";"";"";"";"";"";""
"07/09/2023";"0000";"15,9";"88,0";"933,9";"5,7";"130,0";"10,0";"";"24,9";"";""
"07/09/2023";"0300";"";"";"";"";"";"";"";"";"";""
"07/09/2023";"0600";"";"";"";"";"";"";"";"";"";""
"07/09/2023";"0900";"";"";"";"";"";"";"";"";"";""
"07/09/2023";"1200";"16,8";"79,0";"933,3";"3,6";"90,0";"10,0";"";"";"15,3";"0,0"
"07/09/2023";"1500";"";"";"";"";"";"";"";"";"";""
"07/09/2023";"1800";"20,9";"72,0";"928,8";"5,7";"160,0";"2,5";"";"";"";""
"07/09/2023";"2100";"";"";"";"";"";"";"";"";"";""
"08/09/2023";"0000";"17,0";"91,0";"929,7";"3,1";"140,0";"0,0";"";"29,6";"";""
"08/09/2023";"0300";"";"";"";"";"";"";"";"";"";""
"08/09/2023";"0600";"";"";"";"";"";"";"";"";"";""
"08/09/2023";"0900";"";"";"";"";"";"";"";"";"";""
"08/09/2023";"1200";"20,6";"65,0";"928,3";"4,1";"40,0";"5,0";"";"";"16,0";"0,0"
"08/09/2023";"1500";"";"";"";"";"";"";"";"";"";""
"08/09/2023";"1800";"29,6";"28,0";"924,6";"4,6";"300,0";"5,0";"";"";"";""
"08/09/2023";"2100";"";"";"";"";"";"";"";"";"";""
"09/09/2023";"0000";"20,3";"82,0";"926,8";"2,1";"160,0";"0,0";"";"26,3";"";""
"09/09/2023";"0300";"";"";"";"";"";"";"";"";"";""
"09/09/2023";"0600";"";"";"";"";"";"";"";"";"";""
"09/09/2023";"0900";"";"";"";"";"";"";"";"";"";""
"09/09/2023";"1200";"23,7";"54,0";"928,5";"2,6";"360,0";"6,3";"";"";"17,7";"0,0"
"09/09/2023";"1500";"";"";"";"";"";"";"";"";"";""
"09/09/2023";"1800";"22,8";"58,0";"927,7";"5,7";"280,0";"8,8";"";"";"";""
"09/09/2023";"2100";"";"";"";"";"";"";"";"";"";""
"10/09/2023";"0000";"19,2";"73,0";"929,1";"2,1";"220,0";"0,0";"";"25,3";"";""
"10/09/2023";"0300";"";"";"";"";"";"";"";"";"";""
"10/09/2023";"0600";"";"";"";"";"";"";"";"";"";""
"10/09/2023";"0900";"";"";"";"";"";"";"";"";"";""
"10/09/2023";"1200";"18,6";"83,0";"930,8";"4,1";"150,0";"7,5";"";"";"17,7";"0,0"
"10/09/2023";"1500";"";"";"";"";"";"";"";"";"";""
"10/09/2023";"1800";"25,3";"60,0";"928,2";"3,1";"150,0";"8,8";"";"";"";""
"10/09/2023";"2100";"";"";"";"";"";"";"";"";"";""
"11/09/2023";"0000";"17,9";"95,0";"930,1";"4,1";"160,0";"10,0";"";"30,1";"";""
"11/09/2023";"0300";"";"";"";"";"";"";"";"";"";""
"11/09/2023";"0600";"";"";"";"";"";"";"";"";"";""
"11/09/2023";"0900";"";"";"";"";"";"";"";"";"";""
"11/09/2023";"1200";"20,6";"75,0";"929,2";"3,1";"60,0";"1,3";"";"";"17,9";"0,0"
"11/09/2023";"1500";"";"";"";"";"";"";"";"";"";""
"11/09/2023";"1800";"28,5";"45,0";"925,2";"4,1";"170,0";"0,0";"";"";"";""
"11/09/2023";"2100";"";"";"";"";"";"";"";"";"";""
"12/09/2023";"0000";"22,2";"64,0";"926,1";"1,0";"60,0";"0,0";"";"30,3";"";""
"12/09/2023";"0300";"";"";"";"";"";"";"";"";"";""
"12/09/2023";"0600";"";"";"";"";"";"";"";"";"";""
"12/09/2023";"0900";"";"";"";"";"";"";"";"";"";""
"12/09/2023";"1200";"23,9";"43,0";"928,7";"4,1";"40,0";"0,0";"";"";"20,3";"0,0"
"12/09/2023";"1500";"";"";"";"";"";"";"";"";"";""
"12/09/2023";"1800";"30,0";"22,0";"924,6";"3,1";"300,0";"0,0";"";"";"";""
"12/09/2023";"2100";"";"";"";"";"";"";"";"";"";""
"13/09/2023";"0000";"24,0";"48,0";"925,8";"1,5";"150,0";"0,0";"";"32,3";"";""
"13/09/2023";"0300";"";"";"";"";"";"";"";"";"";""
"13/09/2023";"0600";"";"";"";"";"";"";"";"";"";""
"13/09/2023";"0900";"";"";"";"";"";"";"";"";"";""
"13/09/2023";"1200";"24,7";"39,0";"924,1";"4,1";"30,0";"0,0";"";"";"20,4";"0,0"
"13/09/2023";"1500";"";"";"";"";"";"";"";"";"";""
"13/09/2023";"1800";"32,3";"23,0";"919,6";"7,2";"330,0";"1,3";"";"";"";""
"13/09/2023";"2100";"";"";"";"";"";"";"";"";"";""
"14/09/2023";"0000";"29,0";"31,0";"920,7";"3,1";"10,0";"5,0";"";"21,7";"";""
"14/09/2023";"0300";"";"";"";"";"";"";"";"";"";""
"14/09/2023";"0600";"";"";"";"";"";"";"";"";"";""
"14/09/2023";"0900";"";"";"";"";"";"";"";"";"";""
"14/09/2023";"1200";"21,5";"63,0";"924,9";"4,6";"300,0";"0,0";"";"";"";"0,0"
"14/09/2023";"1500";"";"";"";"";"";"";"";"";"";""
"14/09/2023";"1800";"17,7";"87,0";"926,2";"3,6";"310,0";"10,0";"";"";"";""
"14/09/2023";"2100";"";"";"";"";"";"";"";"";"";""
"15/09/2023";"0000";"14,1";"92,0";"927,9";"3,1";"180,0";"10,0";"";"20,3";"";""
"15/09/2023";"0300";"";"";"";"";"";"";"";"";"";""
"15/09/2023";"0600";"";"";"";"";"";"";"";"";"";""
"15/09/2023";"0900";"";"";"";"";"";"";"";"";"";""
"15/09/2023";"1200";"15,8";"76,0";"929,7";"4,6";"160,0";"8,8";"";"";"13,2";"21,0"
"15/09/2023";"1500";"";"";"";"";"";"";"";"";"";""
"15/09/2023";"1800";"18,2";"70,0";"927,3";"6,2";"160,0";"8,8";"";"";"";""
"15/09/2023";"2100";"";"";"";"";"";"";"";"";"";""
"16/09/2023";"0000";"14,8";"83,0";"928,4";"3,1";"90,0";"10,0";"";"29,0";"";""
"16/09/2023";"0300";"";"";"";"";"";"";"";"";"";""
"16/09/2023";"0600";"";"";"";"";"";"";"";"";"";""
"16/09/2023";"0900";"";"";"";"";"";"";"";"";"";""
"16/09/2023";"1200";"17,3";"76,0";"928,5";"2,1";"40,0";"1,3";"";"";"13,9";"0,0"
"16/09/2023";"1500";"";"";"";"";"";"";"";"";"";""
"16/09/2023";"1800";"28,1";"38,0";"924,5";"4,1";"320,0";"0,0";"";"";"";""
"16/09/2023";"2100";"";"";"";"";"";"";"";"";"";""
"17/09/2023";"0000";"21,0";"74,0";"925,6";"1,5";"180,0";"0,0";"";"32,3";"";""
"17/09/2023";"0300";"";"";"";"";"";"";"";"";"";""
"17/09/2023";"0600";"";"";"";"";"";"";"";"";"";""
"17/09/2023";"0900";"";"";"";"";"";"";"";"";"";""
"17/09/2023";"1200";"23,1";"69,0";"928,4";"2,1";"50,0";"0,0";"";"";"18,8";"0,0"
"17/09/2023";"1500";"";"";"";"";"";"";"";"";"";""
"17/09/2023";"1800";"32,3";"19,0";"925,6";"3,1";"260,0";"0,0";"";"";"";""
"17/09/2023";"2100";"";"";"";"";"";"";"";"";"";""
"18/09/2023";"0000";"24,6";"42,0";"926,8";"2,1";"150,0";"0,0";"";"32,4";"";""
"18/09/2023";"0300";"";"";"";"";"";"";"";"";"";""
"18/09/2023";"0600";"";"";"";"";"";"";"";"";"";""
"18/09/2023";"0900";"";"";"";"";"";"";"";"";"";""
"18/09/2023";"1200";"26,5";"50,0";"928,5";"2,6";"10,0";"0,0";"";"";"";"0,0"
"18/09/2023";"1500";"";"";"";"";"";"";"";"";"";""
"18/09/2023";"1800";"32,3";"28,0";"925,3";"4,1";"290,0";"7,5";"";"";"";""
"18/09/2023";"2100";"";"";"";"";"";"";"";"";"";""
"19/09/2023";"0000";"24,3";"56,0";"927,3";"3,6";"100,0";"5,0";"";"31,6";"";""
"19/09/2023";"0300";"";"";"";"";"";"";"";"";"";""
"19/09/2023";"0600";"";"";"";"";"";"";"";"";"";""
"19/09/2023";"0900";"";"";"";"";"";"";"";"";"";""
"19/09/2023";"1200";"24,0";"56,0";"928,1";"2,6";"110,0";"6,3";"";"";"";"0,0"
"19/09/2023";"1500";"";"";"";"";"";"";"";"";"";""
"19/09/2023";"1800";"31,4";"26,0";"924,3";"3,1";"130,0";"0,0";"";"";"";""
"19/09/2023";"2100";"";"";"";"";"";"";"";"";"";""
"20/09/2023";"0000";"21,7";"67,0";"927,0";"4,1";"160,0";"0,0";"";"28,2";"";""
"20/09/2023";"0300";"";"";"";"";"";"";"";"";"";""
"20/09/2023";"0600";"";"";"";"";"";"";"";"";"";""
"20/09/2023";"0900";"";"";"";"";"";"";"";"";"";""
"20/09/2023";"1200";"22,8";"58,0";"928,7";"3,6";"100,0";"7,5";"";"";"18,6";"0,0"
"20/09/2023";"1500";"";"";"";"";"";"";"";"";"";""
"20/09/2023";"1800";"28,2";"36,0";"925,7";"4,6";"180,0";"0,0";"";"";"";""
"20/09/2023";"2100";"";"";"";"";"";"";"";"";"";""
"21/09/2023";"0000";"18,5";"89,0";"927,1";"3,6";"150,0";"2,5";"";"28,6";"";""
"21/09/2023";"0300";"";"";"";"";"";"";"";"";"";""
"21/09/2023";"0600";"";"";"";"";"";"";"";"";"";""
"21/09/2023";"0900";"";"";"";"";"";"";"";"";"";""
"21/09/2023";"1200";"19,6";"82,0";"927,7";"5,7";"90,0";"6,3";"";"";"17,0";"0,0"
"21/09/2023";"1500";"";"";"";"";"";"";"";"";"";""
"21/09/2023";"1800";"28,1";"52,0";"923,2";"4,1";"160,0";"1,3";"";"";"";""
"21/09/2023";"2100";"";"";"";"";"";"";"";"";"";""
"22/09/2023";"0000";"19,4";"91,0";"925,6";"2,1";"130,0";"10,0";"";"33,3";"";""
"22/09/2023";"0300";"";"";"";"";"";"";"";"";"";""
"22/09/2023";"0600";"";"";"";"";"";"";"";"";"";""
"22/09/2023";"0900";"";"";"";"";"";"";"";"";"";""
"22/09/2023";"1200";"25,5";"56,0";"924,5";"2,6";"350,0";"0,0";"";"";"19,0";"0,0"
"22/09/2023";"1500";"";"";"";"";"";"";"";"";"";""
"22/09/2023";"1800";"33,3";"25,0";"921,8";"3,6";"250,0";"5,0";"";"";"";""
"22/09/2023";"2100";"";"";"";"";"";"";"";"";"";""
"23/09/2023";"0000";"20,4";"80,0";"926,4";"4,1";"190,0";"6,3";"";"32,7";"";""
"23/09/2023";"0300";"";"";"";"";"";"";"";"";"";""
"23/09/2023";"0600";"";"";"";"";"";"";"";"";"";""
"23/09/2023";"0900";"";"";"";"";"";"";"";"";"";""
"23/09/2023";"1200";"25,4";"39,0";"925,0";"1,5";"50,0";"0,0";"";"";"19,7";"0,1"
"23/09/2023";"1500";"";"";"";"";"";"";"";"";"";""
"23/09/2023";"1800";"32,0";"33,0";"922,1";"4,6";"190,0";"0,0";"";"";"";""
"23/09/2023";"2100";"";"";"";"";"";"";"";"";"";""
"24/09/2023";"0000";"25,0";"47,0";"923,6";"1,0";"150,0";"0,0";"";"35,5";"";""
"24/09/2023";"0300";"";"";"";"";"";"";"";"";"";""
"24/09/2023";"0600";"";"";"";"";"";"";"";"";"";""
"24/09/2023";"0900";"";"";"";"";"";"";"";"";"";""
"24/09/2023";"1200";"27,0";"49,0";"923,5";"3,1";"340,0";"0,0";"";"";"";"0,0"
"24/09/2023";"1500";"";"";"";"";"";"";"";"";"";""
"24/09/2023";"1800";"35,5";"20,0";"919,8";"3,6";"300,0";"1,3";"";"";"";""
"24/09/2023";"2100";"";"";"";"";"";"";"";"";"";""
"25/09/2023";"0000";"27,6";"56,0";"923,1";"7,2";"180,0";"0,0";"";"30,9";"";""
"25/09/2023";"0300";"";"";"";"";"";"";"";"";"";""
"25/09/2023";"0600";"";"";"";"";"";"";"";"";"";""
"25/09/2023";"0900";"";"";"";"";"";"";"";"";"";""
"25/09/2023";"1200";"21,6";"82,0";"925,1";"2,6";"120,0";"10,0";"";"";"19,7";"0,0"
"25/09/2023";"1500";"";"";"";"";"";"";"";"";"";""
"25/09/2023";"1800";"23,6";"76,0";"921,1";"6,2";"170,0";"6,3";"";"";"";""
"25/09/2023";"2100";"";"";"";"";"";"";"";"";"";""
"26/09/2023";"0000";"19,6";"90,0";"924,6";"4,1";"150,0";"8,8";"";"34,5";"";""
"26/09/2023";"0300";"";"";"";"";"";"";"";"";"";""
"26/09/2023";"0600";"";"";"";"";"";"";"";"";"";""
"26/09/2023";"0900";"";"";"";"";"";"";"";"";"";""
"26/09/2023";"1200";"24,1";"71,0";"922,2";"2,1";"80,0";"6,3";"";"";"19,5";"0,0"
"26/09/2023";"1500";"";"";"";"";"";"";"";"";"";""
"26/09/2023";"1800";"34,3";"29,0";"916,8";"4,1";"310,0";"6,3";"";"";"";""
"26/09/2023";"2100";"";"";"";"";"";"";"";"";"";""
"27/09/2023";"0000";"28,6";"59,0";"919,3";"0,5";"140,0";"6,3";"";"31,7";"";""
"27/09/2023";"0300";"";"";"";"";"";"";"";"";"";""
"27/09/2023";"0600";"";"";"";"";"";"";"";"";"";""
"27/09/2023";"0900";"";"";"";"";"";"";"";"";"";""
"27/09/2023";"1200";"28,1";"52,0";"919,6";"5,7";"330,0";"5,0";"";"";"";"0,0"
"27/09/2023";"1500";"";"";"";"";"";"";"";"";"";""
"27/09/2023";"1800";"25,0";"71,0";"917,6";"7,7";"180,0";"7,5";"";"";"";""
"27/09/2023";"2100";"";"";"";"";"";"";"";"";"";""
"28/09/2023";"0000";"19,3";"94,0";"922,0";"5,1";"130,0";"7,5";"";"16,2";"";""
"28/09/2023";"0300";"";"";"";"";"";"";"";"";"";""
"28/09/2023";"0600";"";"";"";"";"";"";"";"";"";""
"28/09/2023";"0900";"";"";"";"";"";"";"";"";"";""
"28/09/2023";"1200";"15,2";"88,0";"927,6";"5,1";"190,0";"10,0";"";"";"13,7";"18,0"
"28/09/2023";"1500";"";"";"";"";"";"";"";"";"";""
"28/09/2023";"1800";"15,0";"82,0";"928,0";"5,7";"140,0";"10,0";"";"";"";""
"28/09/2023";"2100";"";"";"";"";"";"";"";"";"";""
"29/09/2023";"0000";"14,6";"86,0";"929,1";"4,1";"130,0";"10,0";"";"20,0";"";""
"29/09/2023";"0300";"";"";"";"";"";"";"";"";"";""
"29/09/2023";"0600";"";"";"";"";"";"";"";"";"";""
"29/09/2023";"0900";"";"";"";"";"";"";"";"";"";""
"29/09/2023";"1200";"17,3";"77,0";"929,2";"4,6";"80,0";"7,5";"";"";"14,3";"0,6"
"29/09/2023";"1500";"";"";"";"";"";"";"";"";"";""
"29/09/2023";"1800";"19,3";"77,0";"927,7";"4,1";"160,0";"8,8";"";"";"";""
"29/09/2023";"2100";"";"";"";"";"";"";"";"";"";""
"30/09/2023";"0000";"16,6";"90,0";"928,8";"3,6";"130,0";"10,0";"";"27,4";"";""
"30/09/2023";"0300";"";"";"";"";"";"";"";"";"";""
"30/09/2023";"0600";"";"";"";"";"";"";"";"";"";""
"30/09/2023";"0900";"";"";"";"";"";"";"";"";"";""
"30/09/2023";"1200";"18,6";"80,0";"927,5";"3,1";"80,0";"8,8";"";"";"16,2";"0,0"
"30/09/2023";"1500";"";"";"";"";"";"";"";"";"";""
"30/09/2023";"1800";"26,5";"59,0";"923,7";"6,2";"180,0";"3,8";"";"";"";""
"30/09/2023";"2100";"";"";"";"";"";"";"";"";"";""
"01/10/2023";"0000";"19,2";"90,0";"925,3";"2,1";"130,0";"7,5";"";"21,9";"";""
"01/10/2023";"0300";"";"";"";"";"";"";"";"";"";""
"01/10/2023";"0600";"";"";"";"";"";"";"";"";"";""
"01/10/2023";"0900";"";"";"";"";"";"";"";"";"";""
"01/10/2023";"1200";"20,4";"91,0";"924,1";"1,5";"20,0";"2,5";"";"";"18,2";"4,0"
"01/10/2023";"1500";"";"";"";"";"";"";"";"";"";""
"01/10/2023";"1800";"21,9";"82,0";"921,8";"3,6";"200,0";"10,0";"";"";"";""
"01/10/2023";"2100";"";"";"";"";"";"";"";"";"";""
"02/10/2023";"0000";"16,9";"93,0";"923,9";"4,1";"150,0";"10,0";"";"20,7";"";""
"02/10/2023";"0300";"";"";"";"";"";"";"";"";"";""
"02/10/2023";"0600";"";"";"";"";"";"";"";"";"";""
"02/10/2023";"0900";"";"";"";"";"";"";"";"";"";""
"02/10/2023";"1200";"17,6";"88,0";"923,8";"3,1";"140,0";"10,0";"";"";"16,7";"14,0"
"02/10/2023";"1500";"";"";"";"";"";"";"";"";"";""
"02/10/2023";"1800";"19,9";"81,0";"921,1";"2,6";"210,0";"10,0";"";"";"";""
"02/10/2023";"2100";"";"";"";"";"";"";"";"";"";""
"03/10/2023";"0000";"15,4";"95,0";"922,4";"5,1";"150,0";"10,0";"";"28,5";"";""
"03/10/2023";"0300";"";"";"";"";"";"";"";"";"";""
"03/10/2023";"0600";"";"";"";"";"";"";"";"";"";""
"03/10/2023";"0900";"";"";"";"";"";"";"";"";"";""
"03/10/2023";"1200";"17,4";"91,0";"924,5";"1,0";"130,0";"10,0";"";"";"15,4";"0,0"
"03/10/2023";"1500";"";"";"";"";"";"";"";"";"";""
"03/10/2023";"1800";"27,9";"59,0";"920,0";"4,6";"320,0";"3,8";"";"";"";""
"03/10/2023";"2100";"";"";"";"";"";"";"";"";"";""
"04/10/2023";"0000";"17,5";"94,0";"922,1";"1,5";"140,0";"7,5";"";"29,2";"";""
"04/10/2023";"0300";"";"";"";"";"";"";"";"";"";""
"04/10/2023";"0600";"";"";"";"";"";"";"";"";"";""
"04/10/2023";"0900";"";"";"";"";"";"";"";"";"";""
"04/10/2023";"1200";"23,0";"79,0";"920,7";"3,1";"10,0";"8,8";"";"";"17,4";"0,1"
"04/10/2023";"1500";"";"";"";"";"";"";"";"";"";""
"04/10/2023";"1800";"28,6";"57,0";"918,0";"3,6";"300,0";"10,0";"";"";"";""
"04/10/2023";"2100";"";"";"";"";"";"";"";"";"";""
"05/10/2023";"0000";"21,0";"80,0";"919,0";"2,1";"350,0";"6,3";"";"30,4";"";""
"05/10/2023";"0300";"";"";"";"";"";"";"";"";"";""
"05/10/2023";"0600";"";"";"";"";"";"";"";"";"";""
"05/10/2023";"0900";"";"";"";"";"";"";"";"";"";""
"05/10/2023";"1200";"23,2";"81,0";"920,7";"3,1";"10,0";"6,3";"";"";"19,4";"5,0"
"05/10/2023";"1500";"";"";"";"";"";"";"";"";"";""
"05/10/2023";"1800";"22,1";"81,0";"919,0";"7,2";"180,0";"7,5";"";"";"";""
"05/10/2023";"2100";"";"";"";"";"";"";"";"";"";""
"06/10/2023";"0000";"17,7";"91,0";"922,5";"4,6";"150,0";"8,8";"";"31,7";"";""
"06/10/2023";"0300";"";"";"";"";"";"";"";"";"";""
"06/10/2023";"0600";"";"";"";"";"";"";"";"";"";""
"06/10/2023";"0900";"";"";"";"";"";"";"";"";"";""
"06/10/2023";"1200";"23,0";"78,0";"925,0";"3,1";"20,0";"1,3";"";"";"17,5";"0,6"
"06/10/2023";"1500";"";"";"";"";"";"";"";"";"";""
"06/10/2023";"1800";"31,7";"48,0";"921,7";"5,7";"330,0";"3,8";"";"";"";""
"06/10/2023";"2100";"";"";"";"";"";"";"";"";"";""
"07/10/2023";"0000";"28,3";"59,0";"923,9";"1,5";"70,0";"0,0";"";"31,3";"";""
"07/10/2023";"0300";"";"";"";"";"";"";"";"";"";""
"07/10/2023";"0600";"";"";"";"";"";"";"";"";"";""
"07/10/2023";"0900";"";"";"";"";"";"";"";"";"";""
"07/10/2023";"1200";"28,5";"58,0";"924,9";"8,7";"350,0";"5,0";"";"";"25,6";"0,0"
"07/10/2023";"1500";"";"";"";"";"";"";"";"";"";""
"07/10/2023";"1800";"28,2";"64,0";"921,4";"3,1";"10,0";"8,8";"";"";"";""
"07/10/2023";"2100";"";"";"";"";"";"";"";"";"";""
"08/10/2023";"0000";"19,0";"93,0";"927,1";"3,6";"110,0";"10,0";"";"25,9";"";""
"08/10/2023";"0300";"";"";"";"";"";"";"";"";"";""
"08/10/2023";"0600";"";"";"";"";"";"";"";"";"";""
"08/10/2023";"0900";"";"";"";"";"";"";"";"";"";""
"08/10/2023";"1200";"20,9";"90,0";"926,1";"2,6";"90,0";"10,0";"";"";"18,4";"30,0"
"08/10/2023";"1500";"";"";"";"";"";"";"";"";"";""
"08/10/2023";"1800";"25,7";"72,0";"921,8";"2,1";"10,0";"7,5";"";"";"";""
"08/10/2023";"2100";"";"";"";"";"";"";"";"";"";""
"09/10/2023";"0000";"20,2";"95,0";"923,8";"5,7";"310,0";"0,0";"";"23,8";"";""
"09/10/2023";"0300";"";"";"";"";"";"";"";"";"";""
"09/10/2023";"0600";"";"";"";"";"";"";"";"";"";""
"09/10/2023";"0900";"";"";"";"";"";"";"";"";"";""
"09/10/2023";"1200";"21,1";"81,0";"925,1";"2,1";"300,0";"8,8";"";"";"20,2";"25,0"
"09/10/2023";"1500";"";"";"";"";"";"";"";"";"";""
"09/10/2023";"1800";"20,5";"82,0";"925,5";"6,7";"180,0";"8,8";"";"";"";""
"09/10/2023";"2100";"";"";"";"";"";"";"";"";"";""
"10/10/2023";"0000";"18,0";"87,0";"928,7";"4,1";"170,0";"8,8";"";"21,4";"";""
"10/10/2023";"0300";"";"";"";"";"";"";"";"";"";""
"10/10/2023";"0600";"";"";"";"";"";"";"";"";"";""
"10/10/2023";"0900";"";"";"";"";"";"";"";"";"";""
